LandisData	EcoregionDiameterTable


>>Ecoregion	Species	Age	Diameter
222R caryovat 22 8.128
222R caryovat 23 8.382
222R caryovat 24 8.636
222R caryovat 25 8.89
222R caryovat 26 9.144
222R caryovat 27 9.398
222R caryovat 28 9.652
222R caryovat 29 9.906
222R caryovat 30 10.16
222R caryovat 31 10.414
222R caryovat 32 10.668
222R caryovat 33 10.922
222R caryovat 34 11.176
222R caryovat 35 11.43
222R caryovat 36 11.684
222R caryovat 37 11.938
222R caryovat 38 12.192
222R caryovat 39 12.446
222R caryovat 40 12.7
222R caryovat 41 12.954
222R caryovat 42 13.371
222R caryovat 43 13.788
222R caryovat 44 14.205
222R caryovat 45 14.622
222R caryovat 46 15.039
222R caryovat 47 15.456
222R caryovat 48 15.873
222R caryovat 49 16.29
222R caryovat 50 16.707
222R caryovat 51 17.124
222R caryovat 52 17.541
222R caryovat 53 17.958
222R caryovat 54 18.375
222R caryovat 55 18.792
222R caryovat 56 19.209
222R caryovat 57 19.626
222R caryovat 58 20.043
222R caryovat 59 20.46
222R caryovat 60 20.877
222R caryovat 61 21.294
222R caryovat 62 21.71
222R caryovat 63 22.127
222R caryovat 64 22.544
222R caryovat 65 22.961
222R caryovat 66 23.284
222R caryovat 67 23.606
222R caryovat 68 23.929
222R caryovat 69 24.251
222R caryovat 70 24.573
222R caryovat 71 24.896
222R caryovat 72 25.218
222R caryovat 73 25.541
222R caryovat 74 25.863
222R caryovat 75 26.185
222R caryovat 76 26.508
222R caryovat 77 26.83
222R caryovat 78 27.153
222R caryovat 79 27.475
222R caryovat 80 27.797
222R caryovat 81 28.12
222R caryovat 82 28.442
222R caryovat 83 28.765
222R caryovat 84 29.087
222R caryovat 85 29.409
222R caryovat 86 29.732
222R caryovat 87 30.054
222R caryovat 88 30.377
222R caryovat 89 30.699
222R caryovat 90 31.021
222R caryovat 91 31.344
222R caryovat 92 31.666
222R caryovat 93 31.989
222R fraxamer 1 2.54
222R fraxamer 1 3.302
222R fraxamer 2 4.064
222R fraxamer 3 4.826
222R fraxamer 4 5.588
222R fraxamer 5 6.519
222R fraxamer 6 7.451
222R fraxamer 7 8.382
222R fraxamer 8 9.271
222R fraxamer 9 10.16
222R fraxamer 10 11.049
222R fraxamer 11 11.938
222R fraxamer 12 12.827
222R fraxamer 13 14.197
222R fraxamer 14 15.566
222R fraxamer 15 16.936
222R fraxamer 16 18.305
222R fraxamer 17 18.617
222R fraxamer 18 18.928
222R fraxamer 19 19.24
222R fraxamer 20 19.551
222R fraxamer 21 19.863
222R fraxamer 22 20.174
222R fraxamer 23 20.485
222R fraxamer 24 20.797
222R fraxamer 25 21.108
222R fraxamer 26 21.42
222R fraxamer 27 21.731
222R fraxamer 28 22.043
222R fraxamer 29 22.354
222R fraxamer 30 22.666
222R fraxamer 31 22.977
222R fraxamer 32 23.385
222R fraxamer 33 23.794
222R fraxamer 34 24.202
222R fraxamer 35 24.61
222R fraxamer 36 25.019
222R fraxamer 37 25.427
222R fraxamer 38 25.835
222R fraxamer 39 26.244
222R fraxamer 40 26.652
222R fraxamer 41 27.06
222R fraxamer 42 27.469
222R fraxamer 43 27.877
222R fraxamer 44 28.285
222R fraxamer 45 28.525
222R fraxamer 46 28.766
222R fraxamer 47 29.006
222R fraxamer 48 29.246
222R fraxamer 49 29.486
222R fraxamer 50 29.726
222R fraxamer 51 29.966
222R fraxamer 52 30.206
222R fraxamer 53 30.446
222R fraxamer 54 30.686
222R fraxamer 55 30.926
222R fraxamer 56 31.167
222R fraxamer 57 31.407
222R fraxamer 58 31.647
222R fraxamer 59 31.887
222R fraxamer 60 32.127
222R fraxamer 61 32.367
222R fraxamer 62 32.607
222R fraxamer 63 32.847
222R fraxamer 64 33.087
222R fraxamer 65 33.456
222R fraxamer 66 33.824
222R fraxamer 67 34.192
222R fraxamer 68 34.561
222R fraxamer 69 34.929
222R fraxamer 70 35.297
222R fraxamer 71 35.665
222R fraxamer 72 36.034
222R fraxamer 73 36.402
222R fraxamer 74 36.77
222R fraxamer 75 37.139
222R fraxamer 76 37.507
222R fraxamer 77 37.875
222R fraxamer 78 38.244
222R fraxamer 79 38.503
222R fraxamer 80 38.762
222R fraxamer 81 39.021
222R fraxamer 82 39.28
222R fraxamer 83 39.54
222R fraxamer 84 39.799
222R fraxamer 85 40.058
222R fraxamer 86 40.317
222R fraxamer 87 40.576
222R fraxamer 88 40.835
222R fraxamer 89 41.095
222R fraxamer 90 41.354
222R fraxamer 91 41.613
222R fraxamer 92 41.872
222R fraxamer 93 42.131
222R fraxamer 94 42.391
222R fraxamer 95 42.65
222R fraxamer 96 42.909
222R fraxamer 97 43.168
222R fraxamer 98 43.427
222R fraxamer 99 43.597
222R fraxamer 100 43.766
222R fraxamer 101 43.935
222R fraxamer 102 44.105
222R fraxamer 103 44.274
222R fraxamer 104 44.443
222R fraxamer 105 44.613
222R fraxamer 106 44.782
222R fraxamer 107 44.951
222R fraxamer 108 45.121
222R fraxamer 109 45.29
222R fraxamer 110 45.459
222R fraxamer 111 45.629
222R fraxamer 112 45.798
222R fraxamer 113 45.967
222R fraxamer 114 46.137
222R fraxamer 115 46.306
222R fraxamer 116 46.475
222R fraxamer 117 46.645
222R fraxamer 118 46.814
222R fraxamer 119 46.983
222R fraxamer 120 47.153
222R fraxamer 121 47.322
222R fraxamer 122 47.491
222R fraxamer 123 47.661
222R fraxamer 124 47.83
222R fraxamer 125 47.999
222R fraxamer 126 48.169
222R fraxamer 127 48.338
222R fraxamer 128 48.507
222R fraxamer 129 48.677
222R fraxamer 130 48.846
222R fraxamer 131 49.015
222R fraxamer 132 49.185
222R fraxamer 133 49.354
222R fraxamer 134 49.523
222R fraxamer 135 49.693
222R fraxamer 136 49.862
222R fraxamer 137 50.031
222R fraxamer 138 50.201
222R fraxamer 139 50.37
222R fraxamer 140 50.539
222R fraxamer 141 50.709
222R fraxamer 142 50.878
222R fraxamer 143 51.047
222R fraxamer 144 51.217
222R fraxamer 145 51.386
222R fraxamer 146 51.555
222R fraxamer 147 51.725
222R fraxamer 148 51.894
222R fraxamer 149 52.063
222R fraxamer 150 52.233
222R fraxamer 151 52.402
222R fraxamer 152 52.571
222R fraxamer 153 52.741
222R fraxamer 154 52.91
222R fraxamer 155 53.079
222R fraxamer 156 53.249
222R fraxamer 157 53.418
222R fraxamer 158 53.587
222R fraxamer 159 53.757
222R fraxamer 160 53.926
222R fraxamer 161 54.095
222R fraxamer 162 54.265
222R fraxamer 163 54.434
222R fraxamer 164 54.603
222R fraxamer 165 54.773
222R fraxamer 166 54.942
222R fraxamer 167 55.111
222R fraxamer 168 55.281
222R fraxamer 169 55.45
222R fraxamer 170 55.619
222R fraxamer 171 55.789
222R fraxamer 172 55.958
222R fraxamer 173 56.127
222R fraxamer 174 56.297
222R fraxamer 175 56.466
222R fraxamer 176 56.635
222R fraxamer 177 56.805
222R fraxnigr 1 2.54
222R fraxnigr 1 2.794
222R fraxnigr 2 3.048
222R fraxnigr 3 3.302
222R fraxnigr 4 3.556
222R fraxnigr 5 3.81
222R fraxnigr 6 4.064
222R fraxnigr 7 4.318
222R fraxnigr 8 4.572
222R fraxnigr 9 4.826
222R fraxnigr 10 5.08
222R fraxnigr 11 5.334
222R fraxnigr 12 5.588
222R fraxnigr 13 5.842
222R fraxnigr 14 6.096
222R fraxnigr 15 6.35
222R fraxnigr 16 6.604
222R fraxnigr 17 6.858
222R fraxnigr 18 7.112
222R fraxnigr 19 7.366
222R fraxnigr 20 7.62
222R fraxnigr 21 7.874
222R fraxnigr 22 8.128
222R fraxnigr 23 8.382
222R fraxnigr 24 8.636
222R fraxnigr 25 8.89
222R fraxnigr 26 9.144
222R fraxnigr 27 9.398
222R fraxnigr 28 9.652
222R fraxnigr 29 9.906
222R fraxnigr 30 10.16
222R fraxnigr 31 10.414
222R fraxnigr 32 10.668
222R fraxnigr 33 10.922
222R fraxnigr 34 11.176
222R fraxnigr 35 11.43
222R fraxnigr 36 11.684
222R fraxnigr 37 11.938
222R fraxnigr 38 12.192
222R fraxnigr 39 12.446
222R fraxnigr 40 12.7
222R fraxnigr 41 13.3
222R fraxnigr 42 13.9
222R fraxnigr 43 14.5
222R fraxnigr 44 15.1
222R fraxnigr 45 15.701
222R fraxnigr 46 16.301
222R fraxnigr 47 16.901
222R fraxnigr 48 17.501
222R fraxnigr 49 18.101
222R fraxnigr 50 18.701
222R fraxnigr 51 19.301
222R fraxnigr 52 19.901
222R fraxnigr 53 20.502
222R fraxnigr 54 21.102
222R fraxnigr 55 21.702
222R fraxnigr 56 22.302
222R fraxnigr 57 22.902
222R fraxnigr 58 23.113
222R fraxnigr 59 23.325
222R fraxnigr 60 23.536
222R fraxnigr 61 23.748
222R fraxnigr 62 23.959
222R fraxnigr 63 24.17
222R fraxnigr 64 24.382
222R fraxnigr 65 24.593
222R fraxnigr 66 24.805
222R fraxnigr 67 25.016
222R fraxnigr 68 25.227
222R fraxnigr 69 25.439
222R fraxnigr 70 25.65
222R fraxnigr 71 25.862
222R fraxnigr 72 26.073
222R fraxnigr 73 26.284
222R fraxnigr 74 26.496
222R fraxnigr 75 26.707
222R fraxnigr 76 26.919
222R fraxnigr 77 27.13
222R fraxnigr 78 27.341
222R fraxnigr 79 27.553
222R fraxnigr 80 27.764
222R fraxnigr 81 27.976
222R fraxnigr 82 28.397
222R fraxnigr 83 28.819
222R fraxnigr 84 29.24
222R fraxnigr 85 29.662
222R fraxnigr 86 30.084
222R fraxnigr 87 30.505
222R fraxnigr 88 30.927
222R fraxnigr 89 31.349
222R fraxnigr 90 31.77
222R fraxnigr 91 32.192
222R fraxnigr 92 32.613
222R fraxnigr 93 33.035
222R fraxnigr 94 33.278
222R fraxnigr 95 33.521
222R fraxnigr 96 33.764
222R fraxnigr 97 34.007
222R fraxnigr 98 34.25
222R fraxnigr 99 34.493
222R fraxnigr 100 34.736
222R fraxnigr 101 34.979
222R fraxnigr 102 35.222
222R fraxnigr 103 35.465
222R fraxnigr 104 35.708
222R fraxnigr 105 35.951
222R fraxnigr 106 36.194
222R fraxnigr 107 36.437
222R fraxnigr 108 36.68
222R fraxnigr 109 36.923
222R fraxnigr 110 37.166
222R fraxnigr 111 37.409
222R fraxnigr 112 37.652
222R fraxnigr 113 37.895
222R fraxnigr 114 38.138
222R fraxnigr 115 38.381
222R fraxnigr 116 38.624
222R fraxnigr 117 38.867
222R fraxnigr 118 39.11
222R fraxnigr 119 39.353
222R fraxnigr 120 39.596
222R fraxnigr 121 39.839
222R fraxnigr 122 40.082
222R fraxnigr 123 40.325
222R fraxnigr 124 40.568
222R fraxnigr 125 40.811
222R fraxnigr 126 41.054
222R fraxnigr 127 41.297
222R fraxnigr 128 41.54
222R fraxnigr 129 41.783
222R fraxnigr 130 42.025
222R fraxnigr 131 42.268
222R fraxnigr 132 42.511
222R fraxnigr 133 42.754
222R fraxnigr 134 42.997
222R fraxnigr 135 43.24
222R fraxnigr 136 43.483
222R fraxnigr 137 43.726
222R fraxnigr 138 43.969
222R fraxnigr 139 44.212
222R fraxnigr 140 44.455
222R fraxnigr 141 44.698
222R fraxnigr 142 44.941
222R fraxpenn 1 2.54
222R fraxpenn 1 3.302
222R fraxpenn 2 4.064
222R fraxpenn 3 4.826
222R fraxpenn 4 5.588
222R fraxpenn 5 6.731
222R fraxpenn 6 7.874
222R fraxpenn 7 9.017
222R fraxpenn 8 10.16
222R fraxpenn 9 11.303
222R fraxpenn 10 12.446
222R fraxpenn 11 13.589
222R fraxpenn 12 13.922
222R fraxpenn 13 14.254
222R fraxpenn 14 14.587
222R fraxpenn 15 14.92
222R fraxpenn 16 15.252
222R fraxpenn 17 15.585
222R fraxpenn 18 15.918
222R fraxpenn 19 16.25
222R fraxpenn 20 16.583
222R fraxpenn 21 16.916
222R fraxpenn 22 17.248
222R fraxpenn 23 17.581
222R fraxpenn 24 17.914
222R fraxpenn 25 18.161
222R fraxpenn 26 18.408
222R fraxpenn 27 18.655
222R fraxpenn 28 18.902
222R fraxpenn 29 19.149
222R fraxpenn 30 19.396
222R fraxpenn 31 19.643
222R fraxpenn 32 19.89
222R fraxpenn 33 20.137
222R fraxpenn 34 20.384
222R fraxpenn 35 20.631
222R fraxpenn 36 20.878
222R fraxpenn 37 21.125
222R fraxpenn 38 21.372
222R fraxpenn 39 21.619
222R fraxpenn 40 21.866
222R fraxpenn 41 22.113
222R fraxpenn 42 22.36
222R fraxpenn 43 22.607
222R fraxpenn 44 22.854
222R fraxpenn 45 23.101
222R fraxpenn 46 23.46
222R fraxpenn 47 23.819
222R fraxpenn 48 24.177
222R fraxpenn 49 24.536
222R fraxpenn 50 24.895
222R fraxpenn 51 25.253
222R fraxpenn 52 25.612
222R fraxpenn 53 25.971
222R fraxpenn 54 26.329
222R fraxpenn 55 26.688
222R fraxpenn 56 27.047
222R fraxpenn 57 27.405
222R fraxpenn 58 27.764
222R fraxpenn 59 28.122
222R fraxpenn 60 28.481
222R fraxpenn 61 28.84
222R fraxpenn 62 29.198
222R fraxpenn 63 29.557
222R fraxpenn 64 29.916
222R fraxpenn 65 30.274
222R fraxpenn 66 30.633
222R fraxpenn 67 30.992
222R fraxpenn 68 31.35
222R fraxpenn 69 31.709
222R fraxpenn 70 32.068
222R fraxpenn 71 32.426
222R fraxpenn 72 32.785
222R fraxpenn 73 33.144
222R fraxpenn 74 33.421
222R fraxpenn 75 33.697
222R fraxpenn 76 33.974
222R fraxpenn 77 34.251
222R fraxpenn 78 34.528
222R fraxpenn 79 34.805
222R fraxpenn 80 35.082
222R fraxpenn 81 35.359
222R fraxpenn 82 35.636
222R fraxpenn 83 35.912
222R fraxpenn 84 36.189
222R fraxpenn 85 36.466
222R fraxpenn 86 36.743
222R fraxpenn 87 37.02
222R fraxpenn 88 37.297
222R fraxpenn 89 37.574
222R fraxpenn 90 37.851
222R fraxpenn 91 38.127
222R fraxpenn 92 38.437
222R fraxpenn 93 38.746
222R fraxpenn 94 39.055
222R fraxpenn 95 39.365
222R fraxpenn 96 39.674
222R fraxpenn 97 39.983
222R fraxpenn 98 40.292
222R fraxpenn 99 40.602
222R fraxpenn 100 40.911
222R fraxpenn 101 41.22
222R fraxpenn 102 41.53
222R fraxpenn 103 41.839
222R fraxpenn 104 42.148
222R fraxpenn 105 42.458
222R fraxpenn 106 42.767
222R fraxpenn 107 43.076
222R fraxpenn 108 43.385
222R fraxpenn 109 43.727
222R fraxpenn 110 44.068
222R fraxpenn 111 44.409
222R fraxpenn 112 44.75
222R fraxpenn 113 45.091
222R fraxpenn 114 45.433
222R fraxpenn 115 45.774
222R fraxpenn 116 46.115
222R fraxpenn 117 46.456
222R fraxpenn 118 46.797
222R fraxpenn 119 47.139
222R fraxpenn 120 47.48
222R fraxpenn 121 47.821
222R fraxpenn 122 48.162
222R fraxpenn 123 48.503
222R fraxpenn 124 48.844
222R ostrvirg 1 2.54
222R ostrvirg 1 2.879
222R ostrvirg 2 3.217
222R ostrvirg 3 3.556
222R ostrvirg 4 3.895
222R ostrvirg 5 4.233
222R ostrvirg 6 4.572
222R ostrvirg 7 4.911
222R ostrvirg 8 5.249
222R ostrvirg 9 6.392
222R ostrvirg 10 7.535
222R ostrvirg 11 8.678
222R ostrvirg 12 9.186
222R ostrvirg 13 9.694
222R ostrvirg 14 10.202
222R ostrvirg 15 10.71
222R ostrvirg 16 11.218
222R ostrvirg 17 11.726
222R ostrvirg 18 12.234
222R ostrvirg 19 12.742
222R ostrvirg 20 12.778
222R ostrvirg 21 12.813
222R ostrvirg 22 12.848
222R ostrvirg 23 12.883
222R ostrvirg 24 12.919
222R ostrvirg 25 12.954
222R ostrvirg 26 12.989
222R ostrvirg 27 13.024
222R ostrvirg 28 13.06
222R ostrvirg 29 13.095
222R ostrvirg 30 13.13
222R ostrvirg 31 13.165
222R ostrvirg 32 13.201
222R ostrvirg 33 13.236
222R ostrvirg 34 13.271
222R ostrvirg 35 13.306
222R ostrvirg 36 13.342
222R ostrvirg 37 13.377
222R ostrvirg 38 13.412
222R ostrvirg 39 13.447
222R ostrvirg 40 13.483
222R ostrvirg 41 13.518
222R ostrvirg 42 13.553
222R ostrvirg 43 13.588
222R ostrvirg 44 13.624
222R ostrvirg 45 13.659
222R ostrvirg 46 13.694
222R ostrvirg 47 13.729
222R ostrvirg 48 13.765
222R ostrvirg 49 13.8
222R ostrvirg 50 13.835
222R ostrvirg 51 13.87
222R ostrvirg 52 13.906
222R ostrvirg 53 13.941
222R ostrvirg 54 13.976
222R ostrvirg 55 14.011
222R ostrvirg 56 14.047
222R ostrvirg 57 14.082
222R ostrvirg 58 14.117
222R ostrvirg 59 14.152
222R ostrvirg 60 14.188
222R ostrvirg 61 14.223
222R ostrvirg 62 14.258
222R ostrvirg 63 14.293
222R ostrvirg 64 14.329
222R ostrvirg 65 14.364
222R ostrvirg 66 14.399
222R ostrvirg 67 14.434
222R ostrvirg 68 14.47
222R ostrvirg 69 14.505
222R ostrvirg 70 14.54
222R ostrvirg 71 14.575
222R ostrvirg 72 14.611
222R ostrvirg 73 14.646
222R ostrvirg 74 14.681
222R ostrvirg 75 14.716
222R ostrvirg 76 14.752
222R ostrvirg 77 14.787
222R ostrvirg 78 14.822
222R ostrvirg 79 14.857
222R ostrvirg 80 14.893
222R ostrvirg 81 14.928
222R ostrvirg 82 14.963
222R ostrvirg 83 14.998
222R ostrvirg 84 15.034
222R ostrvirg 85 15.069
222R ostrvirg 86 15.104
222R ostrvirg 87 15.139
222R ostrvirg 88 15.175
222R ostrvirg 89 15.21
222R ostrvirg 90 15.245
222R ostrvirg 91 15.28
222R ostrvirg 92 15.316
222R ostrvirg 93 15.351
222R ostrvirg 94 15.386
222R ostrvirg 95 15.421
222R ostrvirg 96 15.457
222R ostrvirg 97 15.492
222R ostrvirg 98 15.527
222R ostrvirg 99 15.563
222R ostrvirg 100 15.598
222R ostrvirg 101 15.633
222R ostrvirg 102 15.668
222R ostrvirg 103 15.704
222R ostrvirg 104 15.739
222R ostrvirg 105 15.774
222R ostrvirg 106 15.809
222R ostrvirg 107 15.845
222R ostrvirg 108 15.88
222R ostrvirg 109 15.915
222R ostrvirg 110 15.95
222R ostrvirg 111 15.986
222R ostrvirg 112 16.021
222R ostrvirg 113 16.056
222R ostrvirg 114 16.091
222R ostrvirg 115 16.127
222R ostrvirg 116 16.162
222R ostrvirg 117 16.197
222R ostrvirg 118 16.232
222R ostrvirg 119 16.268
222R ostrvirg 120 16.303
222R ostrvirg 121 16.338
222R ostrvirg 122 16.373
222R ostrvirg 123 16.409
222R ostrvirg 124 16.444
222R ostrvirg 125 16.479
222R ostrvirg 126 16.514
222R ostrvirg 127 16.55
222R ostrvirg 128 16.585
222R ostrvirg 129 16.62
222R ostrvirg 130 16.655
222R ostrvirg 131 16.691
222R ostrvirg 132 16.726
222R ostrvirg 133 16.761
222R ostrvirg 134 16.796
222R ostrvirg 135 16.832
222R ostrvirg 136 16.867
222R ostrvirg 137 16.902
222R ostrvirg 138 16.937
222R ostrvirg 139 16.973
222R ostrvirg 140 17.008
222R ostrvirg 141 17.043
222R ostrvirg 142 17.078
222R ostrvirg 143 17.114
222R ostrvirg 144 17.149
222R ostrvirg 145 17.184
222R ostrvirg 146 17.219
222R ostrvirg 147 17.255
222R ostrvirg 148 17.29
222R ostrvirg 149 17.325
222R ostrvirg 150 17.36
222R ostrvirg 151 17.396
222R ostrvirg 152 17.431
222R ostrvirg 153 17.466
222R ostrvirg 154 17.501
222R ostrvirg 155 17.537
222R ostrvirg 156 17.572
222R ostrvirg 157 17.607
222R ostrvirg 158 17.642
222R ostrvirg 159 17.678
222R ostrvirg 160 17.713
222R ostrvirg 161 17.748
222R ostrvirg 162 17.783
222R ostrvirg 163 17.819
222R ostrvirg 164 17.854
222R ostrvirg 165 17.889
222R ostrvirg 166 17.924
222R ostrvirg 167 17.96
222R ostrvirg 168 17.995
222R ostrvirg 169 18.03
222R ostrvirg 170 18.065
222R ostrvirg 171 18.101
222R ostrvirg 172 18.136
222R ostrvirg 173 18.171
222R ostrvirg 174 18.206
222R ostrvirg 175 18.242
222R ostrvirg 176 18.277
222R ostrvirg 177 18.312
222R ostrvirg 178 18.347
222R ostrvirg 179 18.383
222R ostrvirg 180 18.418
222R ostrvirg 181 18.453
222R ostrvirg 182 18.488
222R ostrvirg 183 18.524
222R ostrvirg 184 18.559
222R ostrvirg 185 18.594
222R ostrvirg 186 18.629
222R ostrvirg 187 18.665
222R ostrvirg 188 18.7
222R ostrvirg 189 18.735
222R ostrvirg 190 18.77
222R ostrvirg 191 18.806
222R ostrvirg 192 18.841
222R ostrvirg 193 18.876
222R ostrvirg 194 18.911
222R ostrvirg 195 18.947
222R ostrvirg 196 18.982
222R ostrvirg 197 19.017
222R ostrvirg 198 19.052
222R ostrvirg 199 19.088
222R ostrvirg 200 19.123
222R ostrvirg 201 19.158
222R ostrvirg 202 19.193
222R ostrvirg 203 19.229
222R ostrvirg 204 19.264
222R ostrvirg 205 19.299
222R ostrvirg 206 19.334
222R ostrvirg 207 19.37
222R ostrvirg 208 19.405
222R ostrvirg 209 19.44
222R ostrvirg 210 19.475
222R ostrvirg 211 19.511
222R ostrvirg 212 19.546
222R ostrvirg 213 19.581
222R ostrvirg 214 19.617
222R ostrvirg 215 19.652
222R ostrvirg 216 19.687
222R ostrvirg 217 19.722
222R ostrvirg 218 19.758
222R ostrvirg 219 19.793
222R ostrvirg 220 19.828
222R ostrvirg 221 19.863
222R ostrvirg 222 19.899
222R ostrvirg 223 19.934
222R ostrvirg 224 19.969
222R ostrvirg 225 20.004
222R ostrvirg 226 20.04
222R ostrvirg 227 20.075
222R ostrvirg 228 20.11
222R ostrvirg 229 20.145
222R ostrvirg 230 20.181
222R ostrvirg 231 20.216
222R ostrvirg 232 20.251
222R ostrvirg 233 20.286
222R ostrvirg 234 20.322
222R ostrvirg 235 20.357
222R ostrvirg 236 20.392
222R ostrvirg 237 20.427
222R ostrvirg 238 20.463
222R ostrvirg 239 20.498
222R ostrvirg 240 20.533
222R ostrvirg 241 20.568
222R ostrvirg 242 20.604
222R ostrvirg 243 20.639
222R ostrvirg 244 20.674
222R ostrvirg 245 20.709
222R ostrvirg 246 20.745
222R ostrvirg 247 20.78
222R ostrvirg 248 20.815
222R ostrvirg 249 20.85
222R ostrvirg 250 20.886
222R ostrvirg 251 20.921
222R ostrvirg 252 20.956
222R ostrvirg 253 20.991
222R ostrvirg 254 21.027
222R ostrvirg 255 21.062
222R ostrvirg 256 21.097
222R ostrvirg 257 21.132
222R ostrvirg 258 21.168
222R ostrvirg 259 21.203
222R ostrvirg 260 21.238
222R ostrvirg 261 21.273
222R ostrvirg 262 21.309
222R ostrvirg 263 21.344
222R ostrvirg 264 21.379
222R ostrvirg 265 21.414
222R ostrvirg 266 21.45
222R ostrvirg 267 21.485
222R ostrvirg 268 21.52
222R ostrvirg 269 21.555
222R ostrvirg 270 21.591
222R ostrvirg 271 21.626
222R ostrvirg 272 21.661
222R ostrvirg 273 21.696
222R ostrvirg 274 21.732
222R ostrvirg 275 21.767
222R ostrvirg 276 21.802
222R ostrvirg 277 21.837
222R ostrvirg 278 21.873
222R ostrvirg 279 21.908
222R ostrvirg 280 21.943
222R ostrvirg 281 21.978
222R ostrvirg 282 22.014
222R ostrvirg 283 22.049
222R ostrvirg 284 22.084
222R ostrvirg 285 22.119
222R ostrvirg 286 22.155
222R ostrvirg 287 22.19
222R ostrvirg 288 22.225
222R ostrvirg 289 22.26
222R ostrvirg 290 22.296
222R ostrvirg 291 22.331
222R ostrvirg 292 22.366
222R ostrvirg 293 22.401
222R ostrvirg 294 22.437
222R ostrvirg 295 22.472
222R ostrvirg 296 22.507
222R ostrvirg 297 22.542
222R ostrvirg 298 22.578
222R ostrvirg 299 22.613
222R ostrvirg 300 22.648
222R ostrvirg 301 22.683
222R ostrvirg 302 22.719
222R ostrvirg 303 22.754
222R ostrvirg 304 22.789
222R ostrvirg 305 22.824
222R ostrvirg 306 22.86
222R ostrvirg 307 22.895
222R ostrvirg 308 22.93
222R ostrvirg 309 22.965
222R ostrvirg 310 23.001
222R ostrvirg 311 23.036
222R ostrvirg 312 23.071
222R ostrvirg 313 23.106
222R ostrvirg 314 23.142
222R ostrvirg 315 23.177
222R ostrvirg 316 23.212
222R ostrvirg 317 23.247
222R ostrvirg 318 23.283
222R ostrvirg 319 23.318
222R ostrvirg 320 23.353
222R ostrvirg 321 23.388
222R ostrvirg 322 23.424
222R ostrvirg 323 23.459
222R ostrvirg 324 23.494
222R ostrvirg 325 23.529
222R ostrvirg 326 23.565
222R ostrvirg 327 23.6
222R ostrvirg 328 23.635
222R popugran 1 2.54
222R popugran 1 3.718
222R popugran 2 4.895
222R popugran 3 6.073
222R popugran 4 7.567
222R popugran 5 9.061
222R popugran 6 11.021
222R popugran 7 12.568
222R popugran 8 14.115
222R popugran 9 15.325
222R popugran 10 16.536
222R popugran 11 17.746
222R popugran 12 18.957
222R popugran 13 20.167
222R popugran 14 21.378
222R popugran 15 22.588
222R popugran 16 23.798
222R popugran 17 25.009
222R popugran 18 26.219
222R popugran 19 27.43
222R popugran 20 28.64
222R popugran 21 29.851
222R popugran 22 31.061
222R popugran 23 32.272
222R popugran 24 33.482
222R popugran 25 34.693
222R popugran 26 35.903
222R popugran 27 37.113
222R popugran 28 38.324
222R popugran 29 39.534
222R popugran 30 40.745
222R popugran 31 41.955
222R popugran 32 43.166
222R popugran 33 44.376
222R popugran 34 45.244
222R popugran 35 46.111
222R popugran 36 46.979
222R popugran 37 47.847
222R popugran 38 48.714
222R popugran 39 49.582
222R popugran 40 50.449
222R popugran 41 51.317
222R poputrem 1 2.54
222R poputrem 1 3.407
222R poputrem 2 4.273
222R poputrem 3 5.14
222R poputrem 4 6.804
222R poputrem 5 8.469
222R poputrem 6 10.247
222R poputrem 7 12.556
222R poputrem 8 14.865
222R poputrem 9 16.045
222R poputrem 10 17.225
222R poputrem 11 18.405
222R poputrem 12 19.585
222R poputrem 13 20.765
222R poputrem 14 21.945
222R poputrem 15 23.125
222R poputrem 16 24.305
222R poputrem 17 25.485
222R poputrem 18 26.665
222R poputrem 19 27.845
222R poputrem 20 29.025
222R poputrem 21 30.205
222R poputrem 22 31.385
222R poputrem 23 32.565
222R poputrem 24 33.745
222R poputrem 25 34.925
222R poputrem 26 36.105
222R poputrem 27 37.285
222R poputrem 28 38.465
222R poputrem 29 39.645
222R poputrem 30 40.825
222R poputrem 31 42.005
222R poputrem 32 43.185
222R poputrem 33 43.759
222R poputrem 34 44.333
222R poputrem 35 44.907
222R poputrem 36 45.48
222R poputrem 37 46.054
222R poputrem 38 46.628
222R poputrem 39 47.202
222R poputrem 40 47.776
222R poputrem 41 48.35
222R poputrem 42 48.84
222R poputrem 43 49.33
222R poputrem 44 49.821
222R poputrem 45 50.311
222R poputrem 46 50.801
222R poputrem 47 51.291
222R poputrem 48 51.781
222R poputrem 49 52.271
222R poputrem 50 52.762
222R poputrem 51 53.252
222R poputrem 52 53.742
222R poputrem 53 54.232
222R poputrem 54 54.722
222R poputrem 55 55.213
222R poputrem 56 55.703
222R poputrem 57 56.193
222R poputrem 58 56.683
222R poputrem 59 57.173
222R poputrem 60 57.663
222R poputrem 61 58.154
222R poputrem 62 58.644
222R poputrem 63 59.134
222R poputrem 64 59.624
222R poputrem 65 60.114
222R poputrem 66 60.604
222R poputrem 67 61.095
222R poputrem 68 61.585
222R poputrem 69 62.075
222R poputrem 70 62.565
222R poputrem 71 63.055
222R poputrem 72 63.545
222R poputrem 73 64.036
222R poputrem 74 64.526
222R poputrem 75 65.016
222R poputrem 76 65.506
222R poputrem 77 65.996
222R poputrem 78 66.487
222R poputrem 79 66.977
222R poputrem 80 67.467
222R poputrem 81 67.957
