LandisData	EcoregionDiameterTable


>>Ecoregion	Species	Age	Diameter
212T poputrem 10006 43.178
212T poputrem 10007 43.181
212T poputrem 10008 43.183
212T poputrem 10009 43.186
212T poputrem 10010 43.189
212T poputrem 10011 43.191
212T poputrem 10012 43.194
212T poputrem 10013 43.196
212T poputrem 10014 43.199
212T poputrem 10015 43.201
212T poputrem 10016 43.204
212T poputrem 10017 43.206
212T poputrem 10018 43.209
212T poputrem 10019 43.212
212T poputrem 10020 43.214
212T poputrem 10021 43.217
212T poputrem 10022 43.219
212T poputrem 10023 43.222
212T poputrem 10024 43.224
212T poputrem 10025 43.227
212T poputrem 10026 43.229
212T poputrem 10027 43.232
212T poputrem 10028 43.234
212T poputrem 10029 43.237
212T poputrem 10030 43.24
212T poputrem 10031 43.242
212T poputrem 10032 43.245
212T poputrem 10033 43.247
212T poputrem 10034 43.25
212T poputrem 10035 43.252
212T poputrem 10036 43.255
212T poputrem 10037 43.257
212T poputrem 10038 43.26
212T poputrem 10039 43.263
212T poputrem 10040 43.265
212T poputrem 10041 43.268
212T poputrem 10042 43.27
212T poputrem 10043 43.273
212T poputrem 10044 43.275
212T poputrem 10045 43.278
212T poputrem 10046 43.28
212T poputrem 10047 43.283
212T poputrem 10048 43.285
212T poputrem 10049 43.288
212T poputrem 10050 43.291
212T poputrem 10051 43.293
212T poputrem 10052 43.296
212T poputrem 10053 43.298
212T poputrem 10054 43.301
212T poputrem 10055 43.303
212T poputrem 10056 43.306
212T poputrem 10057 43.308
212T poputrem 10058 43.311
212T poputrem 10059 43.313
212T poputrem 10060 43.316
212T poputrem 10061 43.319
212T poputrem 10062 43.321
212T poputrem 10063 43.324
212T poputrem 10064 43.326
212T poputrem 10065 43.329
212T poputrem 10066 43.331
212T poputrem 10067 43.334
212T poputrem 10068 43.336
212T poputrem 10069 43.339
212T poputrem 10070 43.342
212T poputrem 10071 43.344
212T poputrem 10072 43.347
212T poputrem 10073 43.349
212T poputrem 10074 43.352
212T poputrem 10075 43.354
212T poputrem 10076 43.357
212T poputrem 10077 43.359
212T poputrem 10078 43.362
212T poputrem 10079 43.364
212T poputrem 10080 43.367
212T poputrem 10081 43.37
212T poputrem 10082 43.372
212T poputrem 10083 43.375
212T poputrem 10084 43.377
212T poputrem 10085 43.38
212T poputrem 10086 43.382
212T poputrem 10087 43.385
212T poputrem 10088 43.387
212T poputrem 10089 43.39
212T poputrem 10090 43.393
212T poputrem 10091 43.395
212T poputrem 10092 43.398
212T poputrem 10093 43.4
212T poputrem 10094 43.403
212T poputrem 10095 43.405
212T poputrem 10096 43.408
212T poputrem 10097 43.41
212T poputrem 10098 43.413
212T poputrem 10099 43.415
212T poputrem 10100 43.418
212T poputrem 10101 43.421
212T poputrem 10102 43.423
212T poputrem 10103 43.426
212T poputrem 10104 43.428
212T poputrem 10105 43.431
212T poputrem 10106 43.433
212T poputrem 10107 43.436
212T poputrem 10108 43.438
212T poputrem 10109 43.441
212T poputrem 10110 43.443
212T poputrem 10111 43.446
212T poputrem 10112 43.449
212T poputrem 10113 43.451
212T poputrem 10114 43.454
212T poputrem 10115 43.456
212T poputrem 10116 43.459
212T poputrem 10117 43.461
212T poputrem 10118 43.464
212T poputrem 10119 43.466
212T poputrem 10120 43.469
212T poputrem 10121 43.472
212T poputrem 10122 43.474
212T poputrem 10123 43.477
212T poputrem 10124 43.479
212T poputrem 10125 43.482
212T poputrem 10126 43.484
212T poputrem 10127 43.487
212T poputrem 10128 43.489
212T poputrem 10129 43.492
212T poputrem 10130 43.494
212T poputrem 10131 43.497
212T poputrem 10132 43.5
212T poputrem 10133 43.502
212T poputrem 10134 43.505
212T poputrem 10135 43.507
212T poputrem 10136 43.51
212T poputrem 10137 43.512
212T poputrem 10138 43.515
212T poputrem 10139 43.517
212T poputrem 10140 43.52
212T poputrem 10141 43.523
212T poputrem 10142 43.525
212T poputrem 10143 43.528
212T poputrem 10144 43.53
212T poputrem 10145 43.533
212T poputrem 10146 43.535
212T poputrem 10147 43.538
212T poputrem 10148 43.54
212T poputrem 10149 43.543
212T poputrem 10150 43.545
212T poputrem 10151 43.548
212T poputrem 10152 43.551
212T poputrem 10153 43.553
212T poputrem 10154 43.556
212T poputrem 10155 43.558
212T poputrem 10156 43.561
212T poputrem 10157 43.563
212T poputrem 10158 43.566
212T poputrem 10159 43.568
212T poputrem 10160 43.571
212T poputrem 10161 43.573
212T poputrem 10162 43.576
212T poputrem 10163 43.579
212T poputrem 10164 43.581
212T poputrem 10165 43.584
212T poputrem 10166 43.586
212T poputrem 10167 43.589
212T poputrem 10168 43.591
212T poputrem 10169 43.594
212T poputrem 10170 43.596
212T poputrem 10171 43.599
212T poputrem 10172 43.602
212T poputrem 10173 43.604
212T poputrem 10174 43.607
212T poputrem 10175 43.609
212T poputrem 10176 43.612
212T poputrem 10177 43.614
212T poputrem 10178 43.617
212T poputrem 10179 43.619
212T poputrem 10180 43.622
212T poputrem 10181 43.624
212T poputrem 10182 43.627
212T poputrem 10183 43.63
212T poputrem 10184 43.632
212T poputrem 10185 43.635
212T poputrem 10186 43.637
212T poputrem 10187 43.64
212T poputrem 10188 43.642
212T poputrem 10189 43.645
212T poputrem 10190 43.647
212T poputrem 10191 43.65
212T poputrem 10192 43.653
212T poputrem 10193 43.655
212T poputrem 10194 43.658
212T poputrem 10195 43.66
212T poputrem 10196 43.663
212T poputrem 10197 43.665
212T poputrem 10198 43.668
212T poputrem 10199 43.67
212T poputrem 10200 43.673
212T poputrem 10201 43.675
212T poputrem 10202 43.678
212T poputrem 10203 43.681
212T poputrem 10204 43.683
212T poputrem 10205 43.686
212T poputrem 10206 43.688
212T poputrem 10207 43.691
212T poputrem 10208 43.693
212T poputrem 10209 43.696
212T poputrem 10210 43.698
212T poputrem 10211 43.701
212T poputrem 10212 43.703
212T poputrem 10213 43.706
212T poputrem 10214 43.709
212T poputrem 10215 43.711
212T poputrem 10216 43.714
212T poputrem 10217 43.716
212T poputrem 10218 43.719
212T poputrem 10219 43.721
212T poputrem 10220 43.724
212T poputrem 10221 43.726
212T poputrem 10222 43.729
212T poputrem 10223 43.732
212T poputrem 10224 43.734
212T poputrem 10225 43.737
212T poputrem 10226 43.739
212T poputrem 10227 43.742
212T poputrem 10228 43.744
212T poputrem 10229 43.747
212T poputrem 10230 43.749
212T poputrem 10231 43.752
212T poputrem 10232 43.754
212T poputrem 10233 43.757
212T poputrem 10234 43.76
212T poputrem 10235 43.762
212T poputrem 10236 43.765
212T poputrem 10237 43.767
212T poputrem 10238 43.77
212T poputrem 10239 43.772
212T poputrem 10240 43.775
212T poputrem 10241 43.777
212T poputrem 10242 43.78
212T poputrem 10243 43.783
212T poputrem 10244 43.785
212T poputrem 10245 43.788
212T poputrem 10246 43.79
212T poputrem 10247 43.793
212T poputrem 10248 43.795
212T poputrem 10249 43.798
212T poputrem 10250 43.8
212T poputrem 10251 43.803
212T poputrem 10252 43.805
212T poputrem 10253 43.808
212T poputrem 10254 43.811
212T poputrem 10255 43.813
212T poputrem 10256 43.816
212T poputrem 10257 43.818
212T poputrem 10258 43.821
212T poputrem 10259 43.823
212T poputrem 10260 43.826
212T poputrem 10261 43.828
212T poputrem 10262 43.831
212T poputrem 10263 43.833
212T poputrem 10264 43.836
212T poputrem 10265 43.839
212T poputrem 10266 43.841
212T poputrem 10267 43.844
212T poputrem 10268 43.846
212T poputrem 10269 43.849
212T poputrem 10270 43.851
212T poputrem 10271 43.854
212T poputrem 10272 43.856
212T poputrem 10273 43.859
212T poputrem 10274 43.862
212T poputrem 10275 43.864
212T poputrem 10276 43.867
212T poputrem 10277 43.869
212T poputrem 10278 43.872
212T poputrem 10279 43.874
212T poputrem 10280 43.877
212T poputrem 10281 43.879
212T poputrem 10282 43.882
212T poputrem 10283 43.884
212T poputrem 10284 43.887
212T poputrem 10285 43.89
212T poputrem 10286 43.892
212T poputrem 10287 43.895
212T poputrem 10288 43.897
212T poputrem 10289 43.9
212T poputrem 10290 43.902
212T poputrem 10291 43.905
212T poputrem 10292 43.907
212T poputrem 10293 43.91
212T poputrem 10294 43.913
212T poputrem 10295 43.915
212T poputrem 10296 43.918
212T poputrem 10297 43.92
212T poputrem 10298 43.923
212T poputrem 10299 43.925
212T poputrem 10300 43.928
212T poputrem 10301 43.93
212T poputrem 10302 43.933
212T poputrem 10303 43.935
212T poputrem 10304 43.938
212T poputrem 10305 43.941
212T poputrem 10306 43.943
212T poputrem 10307 43.946
212T poputrem 10308 43.948
212T poputrem 10309 43.951
212T poputrem 10310 43.953
212T poputrem 10311 43.956
212T poputrem 10312 43.958
212T poputrem 10313 43.961
212T poputrem 10314 43.963
212T poputrem 10315 43.966
212T poputrem 10316 43.969
212T poputrem 10317 43.971
212T poputrem 10318 43.974
212T poputrem 10319 43.976
212T poputrem 10320 43.979
212T poputrem 10321 43.981
212T poputrem 10322 43.984
212T poputrem 10323 43.986
212T poputrem 10324 43.989
212T poputrem 10325 43.992
212T poputrem 10326 43.994
212T poputrem 10327 43.997
212T poputrem 10328 43.999
212T poputrem 10329 44.002
212T poputrem 10330 44.004
212T poputrem 10331 44.007
212T poputrem 10332 44.009
212T poputrem 10333 44.012
212T poputrem 10334 44.014
212T poputrem 10335 44.017
212T poputrem 10336 44.02
212T poputrem 10337 44.022
212T poputrem 10338 44.025
212T poputrem 10339 44.027
212T poputrem 10340 44.03
212T poputrem 10341 44.032
212T poputrem 10342 44.035
212T poputrem 10343 44.037
212T poputrem 10344 44.04
212T poputrem 10345 44.043
212T poputrem 10346 44.045
212T poputrem 10347 44.048
212T poputrem 10348 44.05
212T poputrem 10349 44.053
212T poputrem 10350 44.055
212T poputrem 10351 44.058
212T poputrem 10352 44.06
212T poputrem 10353 44.063
212T poputrem 10354 44.065
212T poputrem 10355 44.068
212T poputrem 10356 44.071
212T poputrem 10357 44.073
212T poputrem 10358 44.076
212T poputrem 10359 44.078
212T poputrem 10360 44.081
212T poputrem 10361 44.083
212T poputrem 10362 44.086
212T poputrem 10363 44.088
212T poputrem 10364 44.091
212T poputrem 10365 44.093
212T poputrem 10366 44.096
212T poputrem 10367 44.099
212T poputrem 10368 44.101
212T poputrem 10369 44.104
212T poputrem 10370 44.106
212T poputrem 10371 44.109
212T poputrem 10372 44.111
212T poputrem 10373 44.114
212T poputrem 10374 44.116
212T poputrem 10375 44.119
212T poputrem 10376 44.122
212T poputrem 10377 44.124
212T poputrem 10378 44.127
212T poputrem 10379 44.129
212T poputrem 10380 44.132
212T poputrem 10381 44.134
212T poputrem 10382 44.137
212T poputrem 10383 44.139
212T poputrem 10384 44.142
212T poputrem 10385 44.144
212T poputrem 10386 44.147
212T poputrem 10387 44.15
212T poputrem 10388 44.152
212T poputrem 10389 44.155
212T poputrem 10390 44.157
212T poputrem 10391 44.16
212T poputrem 10392 44.162
212T poputrem 10393 44.165
212T poputrem 10394 44.167
212T poputrem 10395 44.17
212T poputrem 10396 44.173
212T poputrem 10397 44.175
212T poputrem 10398 44.178
212T poputrem 10399 44.18
212T poputrem 10400 44.183
212T poputrem 10401 44.185
212T poputrem 10402 44.188
212T poputrem 10403 44.19
212T poputrem 10404 44.193
212T poputrem 10405 44.195
212T poputrem 10406 44.198
212T poputrem 10407 44.201
212T poputrem 10408 44.203
212T poputrem 10409 44.206
212T poputrem 10410 44.208
212T poputrem 10411 44.211
212T poputrem 10412 44.213
212T poputrem 10413 44.216
212T poputrem 10414 44.218
212T poputrem 10415 44.221
212T poputrem 10416 44.224
212T poputrem 10417 44.226
212T poputrem 10418 44.229
212T poputrem 10419 44.231
212T poputrem 10420 44.234
212T poputrem 10421 44.236
212T poputrem 10422 44.239
212T poputrem 10423 44.241
212T poputrem 10424 44.244
212T poputrem 10425 44.246
212T poputrem 10426 44.249
212T poputrem 10427 44.252
212T poputrem 10428 44.254
212T poputrem 10429 44.257
212T poputrem 10430 44.259
212T poputrem 10431 44.262
212T poputrem 10432 44.264
212T poputrem 10433 44.267
212T poputrem 10434 44.269
212T poputrem 10435 44.272
212T poputrem 10436 44.274
212T poputrem 10437 44.277
212T poputrem 10438 44.28
212T poputrem 10439 44.282
212T poputrem 10440 44.285
212T poputrem 10441 44.287
212T poputrem 10442 44.29
212T poputrem 10443 44.292
212T poputrem 10444 44.295
212T poputrem 10445 44.297
212T poputrem 10446 44.3
212T poputrem 10447 44.303
212T poputrem 10448 44.305
212T poputrem 10449 44.308
212T poputrem 10450 44.31
212T poputrem 10451 44.313
212T poputrem 10452 44.315
212T poputrem 10453 44.318
212T poputrem 10454 44.32
212T poputrem 10455 44.323
212T poputrem 10456 44.325
212T poputrem 10457 44.328
212T poputrem 10458 44.331
212T poputrem 10459 44.333
212T poputrem 10460 44.336
212T poputrem 10461 44.338
212T poputrem 10462 44.341
212T poputrem 10463 44.343
212T poputrem 10464 44.346
212T poputrem 10465 44.348
212T poputrem 10466 44.351
212T poputrem 10467 44.354
212T poputrem 10468 44.356
212T poputrem 10469 44.359
212T poputrem 10470 44.361
212T poputrem 10471 44.364
212T poputrem 10472 44.366
212T poputrem 10473 44.369
212T poputrem 10474 44.371
212T poputrem 10475 44.374
212T poputrem 10476 44.376
212T poputrem 10477 44.379
212T poputrem 10478 44.382
212T poputrem 10479 44.384
212T poputrem 10480 44.387
212T poputrem 10481 44.389
212T poputrem 10482 44.392
212T poputrem 10483 44.394
212T poputrem 10484 44.397
212T poputrem 10485 44.399
212T poputrem 10486 44.402
212T poputrem 10487 44.404
212T poputrem 10488 44.407
212T poputrem 10489 44.41
212T poputrem 10490 44.412
212T poputrem 10491 44.415
212T poputrem 10492 44.417
212T poputrem 10493 44.42
212T poputrem 10494 44.422
212T poputrem 10495 44.425
212T poputrem 10496 44.427
212T poputrem 10497 44.43
212T poputrem 10498 44.433
212T poputrem 10499 44.435
212T poputrem 10500 44.438
212T poputrem 10501 44.44
212T poputrem 10502 44.443
212T poputrem 10503 44.445
212T poputrem 10504 44.448
212T poputrem 10505 44.45
212T poputrem 10506 44.453
212T poputrem 10507 44.455
212T poputrem 10508 44.458
212T poputrem 10509 44.461
212T poputrem 10510 44.463
212T poputrem 10511 44.466
212T poputrem 10512 44.468
212T poputrem 10513 44.471
212T poputrem 10514 44.473
212T poputrem 10515 44.476
212T poputrem 10516 44.478
212T poputrem 10517 44.481
212T poputrem 10518 44.484
212T poputrem 10519 44.486
212T poputrem 10520 44.489
212T poputrem 10521 44.491
212T poputrem 10522 44.494
212T poputrem 10523 44.496
212T poputrem 10524 44.499
212T poputrem 10525 44.501
212T poputrem 10526 44.504
212T poputrem 10527 44.506
212T poputrem 10528 44.509
212T poputrem 10529 44.512
212T poputrem 10530 44.514
212T poputrem 10531 44.517
212T poputrem 10532 44.519
212T poputrem 10533 44.522
212T poputrem 10534 44.524
212T poputrem 10535 44.527
212T poputrem 10536 44.529
212T poputrem 10537 44.532
212T poputrem 10538 44.534
212T poputrem 10539 44.537
212T poputrem 10540 44.54
212T poputrem 10541 44.542
212T poputrem 10542 44.545
212T poputrem 10543 44.547
212T poputrem 10544 44.55
212T poputrem 10545 44.552
212T poputrem 10546 44.555
212T poputrem 10547 44.557
212T poputrem 10548 44.56
212T poputrem 10549 44.563
212T poputrem 10550 44.565
212T poputrem 10551 44.568
212T poputrem 10552 44.57
212T poputrem 10553 44.573
212T poputrem 10554 44.575
212T poputrem 10555 44.578
212T poputrem 10556 44.58
212T poputrem 10557 44.583
212T poputrem 10558 44.585
212T poputrem 10559 44.588
212T poputrem 10560 44.591
212T poputrem 10561 44.593
212T poputrem 10562 44.596
212T poputrem 10563 44.598
212T poputrem 10564 44.601
212T poputrem 10565 44.603
212T poputrem 10566 44.606
212T poputrem 10567 44.608
212T poputrem 10568 44.611
212T poputrem 10569 44.614
212T poputrem 10570 44.616
212T poputrem 10571 44.619
212T poputrem 10572 44.621
212T poputrem 10573 44.624
212T poputrem 10574 44.626
212T poputrem 10575 44.629
212T poputrem 10576 44.631
212T poputrem 10577 44.634
212T poputrem 10578 44.636
212T poputrem 10579 44.639
212T poputrem 10580 44.642
212T poputrem 10581 44.644
212T poputrem 10582 44.647
212T poputrem 10583 44.649
212T poputrem 10584 44.652
212T poputrem 10585 44.654
212T poputrem 10586 44.657
212T poputrem 10587 44.659
212T poputrem 10588 44.662
212T poputrem 10589 44.664
212T poputrem 10590 44.667
212T poputrem 10591 44.67
212T poputrem 10592 44.672
212T poputrem 10593 44.675
212T poputrem 10594 44.677
212T poputrem 10595 44.68
212T poputrem 10596 44.682
212T poputrem 10597 44.685
212T poputrem 10598 44.687
212T poputrem 10599 44.69
212T poputrem 10600 44.693
212T poputrem 10601 44.695
212T poputrem 10602 44.698
212T poputrem 10603 44.7
212T poputrem 10604 44.703
212T poputrem 10605 44.705
212T poputrem 10606 44.708
212T poputrem 10607 44.71
212T poputrem 10608 44.713
212T poputrem 10609 44.715
212T poputrem 10610 44.718
212T poputrem 10611 44.721
212T poputrem 10612 44.723
212T poputrem 10613 44.726
212T poputrem 10614 44.728
212T poputrem 10615 44.731
212T poputrem 10616 44.733
212T poputrem 10617 44.736
212T poputrem 10618 44.738
212T poputrem 10619 44.741
212T poputrem 10620 44.744
212T poputrem 10621 44.746
212T poputrem 10622 44.749
212T poputrem 10623 44.751
212T poputrem 10624 44.754
212T poputrem 10625 44.756
212T poputrem 10626 44.759
212T poputrem 10627 44.761
212T poputrem 10628 44.764
212T poputrem 10629 44.766
212T poputrem 10630 44.769
212T poputrem 10631 44.772
212T poputrem 10632 44.774
212T poputrem 10633 44.777
212T poputrem 10634 44.779
212T poputrem 10635 44.782
212T poputrem 10636 44.784
212T poputrem 10637 44.787
212T poputrem 10638 44.789
212T poputrem 10639 44.792
212T poputrem 10640 44.794
212T poputrem 10641 44.797
212T poputrem 10642 44.8
212T poputrem 10643 44.802
212T poputrem 10644 44.805
212T poputrem 10645 44.807
212T poputrem 10646 44.81
212T poputrem 10647 44.812
212T poputrem 10648 44.815
212T poputrem 10649 44.817
212T poputrem 10650 44.82
212T poputrem 10651 44.823
212T poputrem 10652 44.825
212T poputrem 10653 44.828
212T poputrem 10654 44.83
212T poputrem 10655 44.833
212T poputrem 10656 44.835
212T poputrem 10657 44.838
212T poputrem 10658 44.84
212T poputrem 10659 44.843
212T poputrem 10660 44.845
212T poputrem 10661 44.848
212T poputrem 10662 44.851
212T poputrem 10663 44.853
212T poputrem 10664 44.856
212T poputrem 10665 44.858
212T poputrem 10666 44.861
212T poputrem 10667 44.863
212T poputrem 10668 44.866
212T poputrem 10669 44.868
212T poputrem 10670 44.871
212T poputrem 10671 44.874
212T poputrem 10672 44.876
212T poputrem 10673 44.879
212T poputrem 10674 44.881
212T poputrem 10675 44.884
212T poputrem 10676 44.886
212T poputrem 10677 44.889
212T poputrem 10678 44.891
212T poputrem 10679 44.894
212T poputrem 10680 44.896
212T poputrem 10681 44.899
212T poputrem 10682 44.902
212T poputrem 10683 44.904
212T poputrem 10684 44.907
212T poputrem 10685 44.909
212T poputrem 10686 44.912
212T poputrem 10687 44.914
212T poputrem 10688 44.917
212T poputrem 10689 44.919
212T poputrem 10690 44.922
212T poputrem 10691 44.924
212T poputrem 10692 44.927
212T poputrem 10693 44.93
212T poputrem 10694 44.932
212T poputrem 10695 44.935
212T poputrem 10696 44.937
212T poputrem 10697 44.94
212T poputrem 10698 44.942
212T poputrem 10699 44.945
212T poputrem 10700 44.947
212T poputrem 10701 44.95
212T poputrem 10702 44.953
212T poputrem 10703 44.955
212T poputrem 10704 44.958
212T poputrem 10705 44.96
212T poputrem 10706 44.963
212T poputrem 10707 44.965
212T poputrem 10708 44.968
212T poputrem 10709 44.97
212T poputrem 10710 44.973
212T poputrem 10711 44.975
212T poputrem 10712 44.978
212T poputrem 10713 44.981
212T poputrem 10714 44.983
212T poputrem 10715 44.986
212T poputrem 10716 44.988
212T poputrem 10717 44.991
212T poputrem 10718 44.993
212T poputrem 10719 44.996
212T poputrem 10720 44.998
212T poputrem 10721 45.001
212T poputrem 10722 45.004
212T poputrem 10723 45.006
212T poputrem 10724 45.009
212T poputrem 10725 45.011
212T poputrem 10726 45.014
212T poputrem 10727 45.016
212T poputrem 10728 45.019
212T poputrem 10729 45.021
212T poputrem 10730 45.024
212T poputrem 10731 45.026
212T poputrem 10732 45.029
212T poputrem 10733 45.032
212T poputrem 10734 45.034
212T poputrem 10735 45.037
212T poputrem 10736 45.039
212T poputrem 10737 45.042
212T poputrem 10738 45.044
212T poputrem 10739 45.047
212T poputrem 10740 45.049
212T poputrem 10741 45.052
212T poputrem 10742 45.054
212T poputrem 10743 45.057
212T poputrem 10744 45.06
212T poputrem 10745 45.062
212T poputrem 10746 45.065
212T poputrem 10747 45.067
212T poputrem 10748 45.07
212T poputrem 10749 45.072
212T poputrem 10750 45.075
212T poputrem 10751 45.077
212T poputrem 10752 45.08
212T poputrem 10753 45.083
212T poputrem 10754 45.085
212T poputrem 10755 45.088
212T poputrem 10756 45.09
212T poputrem 10757 45.093
212T poputrem 10758 45.095
212T poputrem 10759 45.098
212T poputrem 10760 45.1
212T poputrem 10761 45.103
212T poputrem 10762 45.105
212T poputrem 10763 45.108
212T poputrem 10764 45.111
212T poputrem 10765 45.113
212T poputrem 10766 45.116
212T poputrem 10767 45.118
212T poputrem 10768 45.121
212T poputrem 10769 45.123
212T poputrem 10770 45.126
212T poputrem 10771 45.128
212T poputrem 10772 45.131
212T poputrem 10773 45.134
212T poputrem 10774 45.136
212T poputrem 10775 45.139
212T poputrem 10776 45.141
212T poputrem 10777 45.144
212T poputrem 10778 45.146
212T poputrem 10779 45.149
212T poputrem 10780 45.151
212T poputrem 10781 45.154
212T poputrem 10782 45.156
212T poputrem 10783 45.159
212T poputrem 10784 45.162
212T poputrem 10785 45.164
212T poputrem 10786 45.167
212T poputrem 10787 45.169
212T poputrem 10788 45.172
212T poputrem 10789 45.174
212T poputrem 10790 45.177
212T poputrem 10791 45.179
212T poputrem 10792 45.182
212T poputrem 10793 45.184
212T poputrem 10794 45.187
212T poputrem 10795 45.19
212T poputrem 10796 45.192
212T poputrem 10797 45.195
212T poputrem 10798 45.197
212T poputrem 10799 45.2
212T poputrem 10800 45.202
212T poputrem 10801 45.205
212T poputrem 10802 45.207
212T poputrem 10803 45.21
212T poputrem 10804 45.213
212T poputrem 10805 45.215
212T poputrem 10806 45.218
212T poputrem 10807 45.22
212T poputrem 10808 45.223
212T poputrem 10809 45.225
212T poputrem 10810 45.228
212T poputrem 10811 45.23
212T poputrem 10812 45.233
212T poputrem 10813 45.235
212T poputrem 10814 45.238
212T poputrem 10815 45.241
212T poputrem 10816 45.243
212T poputrem 10817 45.246
212T poputrem 10818 45.248
212T poputrem 10819 45.251
212T poputrem 10820 45.253
212T poputrem 10821 45.256
212T poputrem 10822 45.258
212T poputrem 10823 45.261
212T poputrem 10824 45.264
212T poputrem 10825 45.266
212T poputrem 10826 45.269
212T poputrem 10827 45.271
212T poputrem 10828 45.274
212T poputrem 10829 45.276
212T poputrem 10830 45.279
212T poputrem 10831 45.281
212T poputrem 10832 45.284
212T poputrem 10833 45.286
212T poputrem 10834 45.289
212T poputrem 10835 45.292
212T poputrem 10836 45.294
212T poputrem 10837 45.297
212T poputrem 10838 45.299
212T poputrem 10839 45.302
212T poputrem 10840 45.304
212T poputrem 10841 45.307
212T poputrem 10842 45.309
212T poputrem 10843 45.312
212T poputrem 10844 45.315
212T poputrem 10845 45.317
212T poputrem 10846 45.32
212T poputrem 10847 45.322
212T poputrem 10848 45.325
212T poputrem 10849 45.327
212T poputrem 10850 45.33
212T poputrem 10851 45.332
212T poputrem 10852 45.335
212T poputrem 10853 45.337
212T poputrem 10854 45.34
212T poputrem 10855 45.343
212T poputrem 10856 45.345
212T poputrem 10857 45.348
212T poputrem 10858 45.35
212T poputrem 10859 45.353
212T poputrem 10860 45.355
212T poputrem 10861 45.358
212T poputrem 10862 45.36
212T poputrem 10863 45.363
212T poputrem 10864 45.365
212T poputrem 10865 45.368
212T poputrem 10866 45.371
212T poputrem 10867 45.373
212T poputrem 10868 45.376
212T poputrem 10869 45.378
212T poputrem 10870 45.381
212T poputrem 10871 45.383
212T poputrem 10872 45.386
212T poputrem 10873 45.388
212T poputrem 10874 45.391
212T poputrem 10875 45.394
212T poputrem 10876 45.396
212T poputrem 10877 45.399
212T poputrem 10878 45.401
212T poputrem 10879 45.404
212T poputrem 10880 45.406
212T poputrem 10881 45.409
212T poputrem 10882 45.411
212T poputrem 10883 45.414
212T poputrem 10884 45.416
212T poputrem 10885 45.419
212T poputrem 10886 45.422
212T poputrem 10887 45.424
212T poputrem 10888 45.427
212T poputrem 10889 45.429
212T poputrem 10890 45.432
212T poputrem 10891 45.434
212T poputrem 10892 45.437
212T poputrem 10893 45.439
212T poputrem 10894 45.442
212T poputrem 10895 45.445
212T poputrem 10896 45.447
212T poputrem 10897 45.45
212T poputrem 10898 45.452
212T poputrem 10899 45.455
212T poputrem 10900 45.457
212T poputrem 10901 45.46
212T poputrem 10902 45.462
212T poputrem 10903 45.465
212T poputrem 10904 45.467
212T poputrem 10905 45.47
212T poputrem 10906 45.473
212T poputrem 10907 45.475
212T poputrem 10908 45.478
212T poputrem 10909 45.48
212T poputrem 10910 45.483
212T poputrem 10911 45.485
212T poputrem 10912 45.488
212T poputrem 10913 45.49
212T poputrem 10914 45.493
212T poputrem 10915 45.495
212T poputrem 10916 45.498
212T poputrem 10917 45.501
212T poputrem 10918 45.503
212T poputrem 10919 45.506
212T poputrem 10920 45.508
212T poputrem 10921 45.511
212T poputrem 10922 45.513
212T poputrem 10923 45.516
212T poputrem 10924 45.518
212T poputrem 10925 45.521
212T poputrem 10926 45.524
212T poputrem 10927 45.526
212T poputrem 10928 45.529
212T poputrem 10929 45.531
212T poputrem 10930 45.534
212T poputrem 10931 45.536
212T poputrem 10932 45.539
212T poputrem 10933 45.541
212T poputrem 10934 45.544
212T poputrem 10935 45.546
212T poputrem 10936 45.549
212T poputrem 10937 45.552
212T poputrem 10938 45.554
212T poputrem 10939 45.557
212T poputrem 10940 45.559
212T poputrem 10941 45.562
212T poputrem 10942 45.564
212T poputrem 10943 45.567
212T poputrem 10944 45.569
212T poputrem 10945 45.572
212T poputrem 10946 45.575
212T poputrem 10947 45.577
212T poputrem 10948 45.58
212T poputrem 10949 45.582
212T poputrem 10950 45.585
212T poputrem 10951 45.587
212T poputrem 10952 45.59
212T poputrem 10953 45.592
212T poputrem 10954 45.595
212T poputrem 10955 45.597
212T poputrem 10956 45.6
212T poputrem 10957 45.603
212T poputrem 10958 45.605
212T poputrem 10959 45.608
212T poputrem 10960 45.61
212T poputrem 10961 45.613
212T poputrem 10962 45.615
212T poputrem 10963 45.618
212T poputrem 10964 45.62
212T poputrem 10965 45.623
212T poputrem 10966 45.625
212T poputrem 10967 45.628
212T poputrem 10968 45.631
212T poputrem 10969 45.633
212T poputrem 10970 45.636
212T poputrem 10971 45.638
212T poputrem 10972 45.641
212T poputrem 10973 45.643
212T poputrem 10974 45.646
212T poputrem 10975 45.648
212T poputrem 10976 45.651
212T poputrem 10977 45.654
212T poputrem 10978 45.656
212T poputrem 10979 45.659
212T poputrem 10980 45.661
212T poputrem 10981 45.664
212T poputrem 10982 45.666
212T poputrem 10983 45.669
212T poputrem 10984 45.671
212T poputrem 10985 45.674
212T poputrem 10986 45.676
212T poputrem 10987 45.679
212T poputrem 10988 45.682
212T poputrem 10989 45.684
212T poputrem 10990 45.687
212T poputrem 10991 45.689
212T poputrem 10992 45.692
212T poputrem 10993 45.694
212T poputrem 10994 45.697
212T poputrem 10995 45.699
212T poputrem 10996 45.702
212T poputrem 10997 45.705
212T poputrem 10998 45.707
212T poputrem 10999 45.71
212T poputrem 11000 45.712
212T poputrem 11001 45.715
212T poputrem 11002 45.717
